微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
JcTIXp1SZ,第二学士学位来啦？有人一起在韶大再干两年吗？ http://t.cn/RBaFzxp  ,,无,无,无,2020-07-26 00:59,Hi聊,21,0,6
JcTHclJjm,有没有出新编英语教程的同学？ http://t.cn/RBaFzxp  ,,无,无,无,2020-07-26 00:55,Hi聊,0,0,1
JcTvunCrx,今天才知道，7路车会本部的路上，看见写着“韶关大学”的地方就是黄家山校区，没有学院和学生在那里学习的。都是教师家属居住的地方。听说以前是dang校什么的，后来归韶关学院管了。... http://t.cn/RBaFzxp  ,,无,无,无,2020-07-26 00:26,Hi聊,1,0,4
JcTotE48q,韶大有没有准备报考北师大的研友？本人想报考学科思政，有的话吱一声呀~ http://t.cn/RBaFzxp  ,,无,无,无,2020-07-26 00:09,Hi聊,1,0,2
JcSTwczPO,请问有人回去zf备考的吗？ http://t.cn/RBaFzxp  ,,无,无,无,2020-07-25 22:53,Hi聊,0,0,0
JcSJ1w1bi,有美术考研的成功的师兄师姐吗？想问问情况 http://t.cn/RBaFzxp  ,,无,无,无,2020-07-25 22:27,Hi聊,0,0,0
JcSHsxrfv,工作后，什么时候适合跟女生表白 http://t.cn/RBaFzxp  ,,无,无,无,2020-07-25 22:23,Hi聊,1,0,2
JcRmZDsyt,有女生要一起zu房吗？在沙洲尾这边zu到八月底，房已经找好了有空调。房租平分是250一人。有两房 http://t.cn/RBaFzxp  ,,无,无,无,2020-07-25 19:00,Hi聊,3,0,3
JcRfCvUhI,还有人出冰箱吗？要可以冷藏和冷冻哦！点赞评论我速度私你！注意看未关注人私信哦！ http://t.cn/RBaFzxp  ,,无,无,无,2020-07-25 18:42,Hi聊,1,0,0
JcQRx9gOK,有没有暑假工介绍啊 http://t.cn/RBaFzxp  ,,无,无,无,2020-07-25 17:42,Hi聊,1,0,1
JcQzU5zzL,讨厌自己的自卑，讨厌自己永远不敢说不，讨厌自己总是心软，讨厌自己每次被可恨的人欺负连回一句嘴都不敢，讨厌自己总是害怕人群的目光，讨厌自己。 http://t.cn/RBaFzxp  ,,无,无,无,2020-07-25 16:59,Hi聊,5,0,0
JcQwWDKWT,平时都十点睡觉，然后昨天舍友十一点回来大声讲电话把我吵醒了，我就跟他好声好气的说我在睡觉，然后我继续睡，没想到他还继续跟朋友打电话，还说什么他佛了，十一点钟就要求宿舍静音，我怎么都想不通，有人睡觉静音不是最基本的吗？更不用说当时已经十一点，有人睡觉岂... http://t.cn/RBaFzxp  ,,无,无,无,2020-07-25 16:52,Hi聊,6,0,4
JcQe6vEDf,韶关浈江区，现需招暑假工，有意评价点赞详细沟通！ http://t.cn/RBaFzxp  ,,无,无,无,2020-07-25 16:05,Hi聊,12,0,10
JcPW1pUyO,长大后，好像要考虑的事情越来越多了 http://t.cn/RBaFzxp  原图 ,,http://wx3.sinaimg.cn/large/006gRmAaly1gh38ul62jcj30u014yq63.jpg,无,无,2020-07-25 15:21,Hi聊,8,0,10
JcPLJahrf,韶院小学教育这个专业是只招定向生吗？为什么我没有在报考指南上看到这个专业，但是在招生计划那里，我看到有招小学教育的 http://t.cn/RBaFzxp  ,,无,无,无,2020-07-25 14:55,Hi聊,0,0,1
JcPAYdzHD,朋友圈别人发的预估分数线，之前问的师弟师妹可以看看 http://t.cn/RBaFzxp  原图 ,,http://wx3.sinaimg.cn/large/006gRmAaly1gh37cm8oehj30ii06sjru.jpg,无,无,2020-07-25 14:29,Hi聊,3,0,0
JcPzWnX5p,学校里的课室是全都没空调吗 http://t.cn/RBaFzxp  ,,无,无,无,2020-07-25 14:26,Hi聊,2,0,7
JcOPfrKSi,化妆小白问一下，为什么我买的口红，出去玩没过多久就掉色了，和我原来唇色差不多，唇釉却可以维持很久？ http://t.cn/RBaFzxp  ,,无,无,无,2020-07-25 12:31,Hi聊,1,0,1
JcOFzoFfV,有没有韶关的童鞋可以到市区教授吉他？ http://t.cn/RBaFzxp  ,,无,无,无,2020-07-25 12:07,Hi聊,0,0,3
JcOmGkobE,有没有小伙伴出西区男生宿舍的广木位，留言我联系你 http://t.cn/RBaFzxp  ,,无,无,无,2020-07-25 11:21,Hi聊,0,0,1
JcOlc5y0x,有没有转租?请点赞或者是评论。 http://t.cn/RBaFzxp  ,,无,无,无,2020-07-25 11:17,Hi聊,1,0,0
JcOkQv84c,亲爱的师兄师姐你们好，请问韶院数统专业高考排名多少才能上呀？先谢谢各位的回复！感激 http://t.cn/RBaFzxp  ,,无,无,无,2020-07-25 11:16,Hi聊,2,0,6
JcO5mboJb,书上说，女孩子应该知道自己的酒量在哪里，所以昨晚试了一下，呵呵，原来以前我误会自己了。大家一定要开开心心的呀 http://t.cn/RBaFzxp  ,,无,无,无,2020-07-25 10:38,Hi聊,1,0,2
JcLbGuoyV,很喜欢看恐怖电影但是看完前几天晚上都会害怕然后睡不着，感觉心累 http://t.cn/RBaFzxp  ,,无,无,无,2020-07-25 03:16,Hi聊,1,0,1
JcKdovVEH,深夜感慨一下教师教育学院(韶州师范分院)已经不招专科了，还记得那年报道门口比初中还小，宿舍差的一批12人间，上课还得爬10楼电梯特难等，但地理位置特别好哇市中心旁边就是百年东街，一整天街都是美食早餐饭店，读了一年后就搬校区到韶大本部了，新宿舍很漂亮上床下桌... http://t.cn/RBaFzxp  ,,无,无,无,2020-07-25 00:47,Hi聊,3,0,7
JcKcpgwna,我和你们说个事，有一天我和前女友吵架了，她一个人躲在了房间里，过了挺久的，我过去找她道歉，我发现她听着If躺在在床上，鲜血染红了她的枕头，她割腕了，那三道口子刻在了她的手上，也深深的刻在了我心里。... http://t.cn/RBaFzxp  ,,无,无,无,2020-07-25 00:45,Hi聊,7,0,5
JcK7zl0fK,现在有哥哥一起打王者吗？一个人打有点无聊 http://t.cn/RBaFzxp  ,,无,无,无,2020-07-25 00:33,Hi聊,1,0,3
JcJJJleOU,堕落怎么订桶装水？求解 http://t.cn/RBaFzxp  ,,无,无,无,2020-07-24 23:34,Hi聊,1,0,3
JcJJdrxfF,学习新知识的能力以及记忆力越来越不如小学和中学时期了，是年龄问题吗？ http://t.cn/RBaFzxp  ,,无,无,无,2020-07-24 23:33,Hi聊,0,0,1
JcJIey4ar,有什么线上兼职推荐吗🤔  http://t.cn/RBaFzxp  ,,无,无,无,2020-07-24 23:30,Hi聊,1,0,2
JcJto3wAg,红痘印和黑痘印要用什么产品呀？最近有点红痘印用了玉兰油淡斑精华，好像没有褪红🤔  http://t.cn/RBaFzxp  ,,无,无,无,2020-07-24 22:54,Hi聊,0,0,0
JcJni8zl7,请问有人知道韶医的临床医学定向生是怎样招生的吗？🙏🙏 http://t.cn/RBaFzxp  ,,无,无,无,2020-07-24 22:39,Hi聊,2,0,2
JcJn5uqL1,求一个下半年bec中级考试的搭档（如果不能一起考试平时一起练习也行）本人女 非英语专业 已过六级 希望找个八月中或九月开学起能一起练习的小伙伴 点赞/评论我找你 http://t.cn/RBaFzxp  ,,无,无,无,2020-07-24 22:38,Hi聊,0,0,0
JcJdUleK8,有没有同学转zu或者是有房东的联系方式?想要单间300左右带空调的房子。有意请点赞或者是评论。 http://t.cn/RBaFzxp  ,,无,无,无,2020-07-24 22:16,Hi聊,2,0,1
JcIXe80D6,男朋友对我很好，但上班很忙，我不懂体谅他，经常强迫他陪我，为了讨我开心他也照做了。久而久之他的休息时间几乎都被我榨取了，甚至不够睡觉，上班也没精力。有过几次矛盾，也谈过心，但过了一段时间后还是会不由自主的要求他做这做那。我性格极端还有很多怪癖，他都能... http://t.cn/RBaFzxp  ,,无,无,无,2020-07-24 21:34,Hi聊,6,0,3
JcILR26ax,我，还有救吗 http://t.cn/RBaFzxp  原图 ,,http://wx2.sinaimg.cn/large/006gRmAaly1gh2d7zuhckj30sg52i130.jpg,无,无,2020-07-24 21:06,Hi聊,12,0,11
JcIIwsV6c,我们这群人，苦没有真正苦过，爱没有用力爱过。每天受着信息大潮的冲击，三观未定又备受曲折。贫穷不再是正义，又妄图不让金钱成为唯一的需求。过早看到了更大的世界，勤奋却又不过三天。热血透不过键盘和屏幕，回忆止于游戏和高考。像一群没有根的孩子，在别人的经历和... http://t.cn/RBaFzxp  ,,无,无,无,2020-07-24 20:58,Hi聊,5,0,2
JcIypcBqh,我有抑郁症，我只跟好朋友说，我抑郁症之后体力更不好了，大脑笨，去厂里工作很累很累，因为我头晕，累到心痛，我影响了我的学业，而且我身体好差，体力真的好差，我好怕，做不了，难受，回家哭了，把所有的痛苦发泄出来，我以前从不在乎外貌，但因为失去太多我开始自拍... http://t.cn/RBaFzxp  ,,无,无,无,2020-07-24 20:33,Hi聊,6,0,9
JcIuWEMhi,请问安居楼怎么样？有坑吗？ http://t.cn/RBaFzxp  ,,无,无,无,2020-07-24 20:25,Hi聊,1,0,0
JcIhu9tlP,各位师兄师姐，请问有人知道佛山当教师的工资待遇吗？三年合同制的话，大概到手是多少呢？还有顺德最近有招聘，顺德的工作到手大概是多少呢？求师兄师姐们指导一下，万分感谢。 http://t.cn/RBaFzxp  ,,无,无,无,2020-07-24 19:52,Hi聊,2,0,2
JcHoArqns,请问有没有人出炒锅，小电饭煲之类的（各种生活用品都可）。定位:堕落 http://t.cn/RBaFzxp  ,,无,无,无,2020-07-24 17:36,Hi聊,4,0,2
JcHf7gHc9,每个人都会遇到人生黑暗时刻，别人可能不会理解，但是请勇敢面对它，好好活着哦! http://t.cn/RBaFzxp  ,,无,无,无,2020-07-24 17:13,Hi聊,3,0,0
JcH5p1QoS,我也想说说高考失利这个话题，我身边有同学总认为她们是考得很差才来了这所学校，说自己是上一本的料，我想问，失手真的会失四五十分吗？还是这才是你真实的水平🥱 http://t.cn/RBaFzxp  ,,无,无,无,2020-07-24 16:49,Hi聊,18,0,11
JcFXji3aT,求告知大专有哪些好院校以及专业，理科381，排名20多万，脑壳痛得很…… http://t.cn/RBaFzxp  ,,无,无,无,2020-07-24 13:56,Hi聊,0,0,4
JcFxU0ZBf,既然说到猫猫 请问有人需要寄养猫咪吗 家有一只皮得不行的幼猫急需陪(ai)伴(zou) http://t.cn/RBaFzxp  ,,无,无,无,2020-07-24 12:54,Hi聊,0,0,0
JcFjRc1pb,花几千块钱买一双nike到底有没有必要 http://t.cn/RBaFzxp  ,,无,无,无,2020-07-24 12:19,Hi聊,3,0,12
JcF7Or9NB,有什么开心的事吗我刚刚差点就自杀成功啦有点担心我可能是生病了 http://t.cn/RBaFzxp  ,,无,无,无,2020-07-24 11:49,Hi聊,40,0,31
JcF34qjFI,谢谢大家的关心 http://t.cn/RBaFzxp  原图 ,,http://wx1.sinaimg.cn/large/006gRmAaly1gh1wsem282j30so1h17b4.jpg,无,无,2020-07-24 11:38,Hi聊,14,0,4
JcES5DC24,韶师往年都要本科线上的吧 http://t.cn/RBaFzxp  ,,无,无,无,2020-07-24 11:11,Hi聊,3,0,4
JcEFj9ela,师兄师姐们，240分能进韶师的数学师范专业吗，拜托拜托，一定要回答我，谢谢你们 http://t.cn/RBaFzxp  ,,无,无,无,2020-07-24 10:39,Hi聊,2,0,9
JcEA9muLh,有没有同学想养猫猫…先斩后奏失败，老妈严令不准养…两个月多，高地弟弟，很可爱很粘人啊啊啊啊，有偿领养😭😭😭 http://t.cn/RBaFzxp  原图 ,,http://wx4.sinaimg.cn/large/006gRmAaly1gh1uq9walqj30u0140tah.jpg,无,无,2020-07-24 10:27,Hi聊,3,0,9
JcE141cml,二本院校就是不搞学术天天整这些狗血感情的吗？ http://t.cn/RBaFzxp  ,,无,无,无,2020-07-24 09:00,Hi聊,7,0,6
JcE0rBdAc,站在男主女主角度去看这件事👇🤔说白了双方都有错看图吧 http://t.cn/RBaFzxp  原图 ,,http://wx2.sinaimg.cn/large/006gRmAaly1gh1s6r085dj30u01dgwhq.jpg,无,无,2020-07-24 08:59,Hi聊,1,0,2
JcDZofPhI,总结下，男的娇，女的浪！散了散了，make no sense http://t.cn/RBaFzxp  ,,无,无,无,2020-07-24 08:56,Hi聊,1,0,1
JcDPDDWAC,吃瓜群众表示不知道这瓜怎么吃，大火能捋一下细节不 http://t.cn/RBaFzxp  ,,无,无,无,2020-07-24 08:32,Hi聊,0,0,0
JcDAlr6O1,和你分手后，我好中意听谢安琪-雨过天阴 http://t.cn/RBaFzxp  ,,无,无,无,2020-07-24 07:54,Hi聊,2,0,1
JcDzv963I,一大早起来装纯路人纯吃瓜群众真的幸苦你了，能别那么明显么笑了。时间线昨晚女方已经罗列出来了，很清楚，你说男主有无病娇不管？女方出轨在先？现在先不说女方有没有出轨吧，男方病娇没得洗吧，女方出轨又怎么石锤了呢？反而是男方病态行为石锤的的彻彻底底... http://t.cn/RBaFzxp  ,,无,无,无,2020-07-24 07:52,Hi聊,1,0,1
JcDv8epMc,美术高考成绩总分544分，排位954，美术联考253分，广美设计刚过线230分，有什么学校推荐吗？有机会上广美吗？ http://t.cn/RBaFzxp  ,,无,无,无,2020-07-24 07:41,Hi聊,3,0,11
JcDnVrgsT,早上好各位洞友吃早餐了吗  女方那边看一下谢谢您 http://t.cn/RBaFzxp  原图 ,,http://wx1.sinaimg.cn/large/006gRmAaly1gh1pfzt3sfj30u013z76x.jpg,无,无,2020-07-24 07:24,Hi聊,0,0,0
JcDbJuHch,恋爱从一开始就要以结婚为目的吗 http://t.cn/RBaFzxp  ,,无,无,无,2020-07-24 06:54,Hi聊,1,0,2
JcBsYhhtT,有没有姐妹用过ysl407和ysl12，你们觉得入手后有后悔买吗，感觉值得么？ http://t.cn/RBaFzxp  ,,无,无,无,2020-07-24 02:31,Hi聊,0,0,1
JcBsoqoKc,你们期末成绩都出完了吗？ http://t.cn/RBaFzxp  ,,无,无,无,2020-07-24 02:29,Hi聊,1,0,1
JcBoJvcYL,我只想说，你们不嫌事大的可以滚，不用在这里说三道四，当事人说话了？你们bb？当事人怎么样了你们不知道bb个锤子？知道了又能怎么样？轮到你在这bb？你是吃饭吃多了？还是拉完屎没擦嘴？都觉得自己知道点东西自己优越了？我只想说，擅自评论别人感情的人你🐎没了，是你... http://t.cn/RBaFzxp  ,,无,无,无,2020-07-24 02:20,Hi聊,11,0,6
JcBmOaPVR,现在有人来王者吗 http://t.cn/RBaFzxp  ,,无,无,无,2020-07-24 02:15,Hi聊,1,0,1
JcBh3agp3,又睡不着了，有人唠嗑唠嗑嘛 http://t.cn/RBaFzxp  ,,无,无,无,2020-07-24 02:01,Hi聊,2,0,5
JcB03sRD4,什么瓜啊到底，怎么感觉你们都知道，就我不知道，我是2G网吗QAQ，有没有好心人给孩子指个路，我可太好奇了(`皿´) http://t.cn/RBaFzxp  ,,无,无,无,2020-07-24 01:19,Hi聊,1,0,1
JcAW1ehB6,什么不爱了那些都是借口，不过是新鲜感泛滥，为自己出轨寻找借口。男主没有在树洞挖你吧，作为他的同学，真的为他感到不值，为什么这么多人为难男主说话，恐怕大家都有目共睹吧，罗志祥大家都听过的吧。还有哦，都气的在朋友圈说＊了，既然说了不爱了，为啥要一直心软，... http://t.cn/RBaFzxp  原图 ,,http://wx3.sinaimg.cn/large/006gRmAaly1gh1emloks0j30u00u0whj.jpg,无,无,2020-07-24 01:09,Hi聊,7,0,2
JcAOeo9XX,真的有够扭曲的，女方已经把事情经过放出来了，早就没感情了用自杀等极端方式胁迫女方复合，还出轨？别人写的明明白白的，这人做事真的恶心，算个男人么？就这？别人不是出轨把别人污蔑成出轨装的很可怜给女方泼脏水，真的是垃圾人，势力大呗，领着一群小老弟泼脏水，就... http://t.cn/RBaFzxp  ,,无,无,无,2020-07-24 00:50,Hi聊,10,0,6
JcAKp35y7,所以到底是男生病态先还是女生出轨先啊，有课代表可以答疑解惑一下吗 http://t.cn/RBaFzxp  ,,无,无,无,2020-07-24 00:41,Hi聊,3,0,4
JcAJAwdtx,不管怎么出轨就是不对 无缝衔接到挺好 之前没分手跟别的男的搞什么搞  http://t.cn/RBaFzxp  ,,无,无,无,2020-07-24 00:39,Hi聊,2,0,1
JcAIva4Ly,要哪个！？你自己挑吧 http://t.cn/RBaFzxp  原图 ,,http://wx4.sinaimg.cn/large/006gRmAaly1gh1dny7lx1j30n01dstfo.jpg,无,无,2020-07-24 00:36,Hi聊,3,0,2
JcAHjgwNO,纯吃瓜路人想问一下 那个男生病不病 娇不娇和那个女生出没出轨有啥关系吗 不能同时成立吗 http://t.cn/RBaFzxp  ,,无,无,无,2020-07-24 00:33,Hi聊,0,0,2
JcAFliFkz,今天只能算是一个前瞻，明天18.前会整理好事情的经过再爆料出来，由于该男是音院某班班代，所以有很多只听了他一面之辞就站队的人。不用着急，明天的料会更加详细的曝出该男的种种病态行为，包括自杀威胁求复合，打急救电话，骚扰对方父母，朋友圈带节奏等行为，顺便透... http://t.cn/RBaFzxp  ,,无,无,无,2020-07-24 00:28,Hi聊,15,0,7
JcAFd2ljN,求助，有没有大佬知道这是哪个地方的肠粉呢 http://t.cn/RBaFzxp  原图 ,,http://wx1.sinaimg.cn/large/006gRmAaly1gh1dfhv473j30u013ljue.jpg,无,无,2020-07-24 00:28,Hi聊,0,0,5
JcADFwc3f,太心疼我朋友了！被绿了还要这样被别人在树洞黑，扭曲事实，颠倒是非，看不过去了！如果上一条是女主发的，真的真的真的太寒心了！！我替我朋友感到不值，他对她的爱全学院有目共睹，不明真相的人真的不要乱说OK!?... http://t.cn/RBaFzxp  ,,无,无,无,2020-07-24 00:24,Hi聊,4,0,2
JcAtGwaji,音院病娇男，用自杀胁迫女主不要分手，用急救电话逼迫女主与其见面，打电话对女主父母哭诉。在朋友圈营造受害者人设一天发了一只手数不清的相关言论，与意见不合者舌战开地图炮。各位能想象到这是一位大三学生能做出来的事吗？... http://t.cn/RBaFzxp  ,,无,无,无,2020-07-24 00:00,Hi聊,33,2,22
JcAtAjUsn,申请奖学金只要各科75分以上就行了吗？ http://t.cn/RBaFzxp  ,,无,无,无,2020-07-23 23:59,Hi聊,1,0,3
JcAsDe4gX,我觉得找对象善良最重要 http://t.cn/RBaFzxp  ,,无,无,无,2020-07-23 23:57,Hi聊,0,0,1
JcAnNixOt,在图书馆收获爱情 好酸🌝 http://t.cn/RBaFzxp  ,,无,无,无,2020-07-23 23:45,Hi聊,0,0,1
JcAgh0p51,？？啥玩意 http://t.cn/RBaFzxp  ,,无,无,无,2020-07-23 23:27,Hi聊,0,0,0
JczOnunzS,堕落有人出租风扇和刀具吗，租或者买都行，点赞评论我私信你 http://t.cn/RBaFzxp  ,,无,无,无,2020-07-23 22:18,Hi聊,3,0,0
JczzTr7lx,今夜零时，准点揭料音院分手死去活来的垃圾人 http://t.cn/RBaFzxp  ,,无,无,无,2020-07-23 21:42,Hi聊,3,0,13
JcyxtxEzM,有人知道顺丰快递在哪里取件吗？(现住在堕落) http://t.cn/RBaFzxp  ,,无,无,无,2020-07-23 19:03,Hi聊,0,0,2
JcyndquzW,弟弟高考成绩出来了，体育生，文化分375，体育292，对体育分数线不了解，想问下大家能报什么学校？ http://t.cn/RBaFzxp  ,,无,无,无,2020-07-23 18:38,Hi聊,6,0,11
Jcxl1rwt6,关于当不当班干部的问题，我的看法是没用，我去应聘了五家中型公司，他们的HR问的都是绩点、有没有挂过科、竞赛参与情况、拿过什么奖、拿下的证书，有的还会问你一些专业知识，只有你的简历实在空白到没法问，才会问你当过干部以及参加过协会没消耗时间... http://t.cn/RBaFzxp  ,,无,无,无,2020-07-23 16:00,Hi聊,3,0,1
JcwZNxuBU,九月末实习转租 有空调 有冰箱 有上网 拎包入住 一个月250 可小刀 水电自理 条件是周末需离开（注意） http://t.cn/RBaFzxp  ,,无,无,无,2020-07-23 15:08,Hi聊,0,0,1
JcwKI39zm,当大学班干部，虽然琐碎的事多，但是不是有好处吗？比如锻炼人啊，提前获得信息啊，培养能力等等，为什么大家都说不要当班干部，团长，是因为吃力不讨好，不能往好的方面想嘛？——来自即将大二的童鞋（还没当过大学班干部）... http://t.cn/RBaFzxp  ,,无,无,无,2020-07-23 14:31,Hi聊,24,0,13
